1623,124593,1
1624,125852,1
1625,125853,1
1626,125936,1
1627,125937,1
1628,125960,1
1629,125961,1
1632,126056,1
1633,126057,1
1634,126392,1
1635,126393,1
1640,126836,1
1641,126837,1
1644,127196,1
1645,127197,1
1646,127292,1
1647,127293,1
1648,127376,1
1649,127377,1
1652,128300,1
1653,128301,1
1654,128372,1
1655,128373,1
1656,128600,1
1657,128601,1
1662,129320,1
1663,129321,1
1664,129560,1
1665,129561,1
1668,129836,1
1669,129837,1
1670,130052,1
1671,130053,1
1674,130340,1
1675,130341,1
1676,130532,1
1677,130533,1
1680,131036,1
1681,131037,1
1686,131396,1
1687,131397,1
1690,131456,1
1691,131457,1
1692,131672,1
1693,131673,1
1694,131852,1
1695,131853,1
1696,131960,1
1697,131961,1
1698,132212,1
1699,132213,1
1702,133136,1
1703,133137,1
1708,133892,1
1709,133893,1
1712,134372,1
1713,134373,1
1714,134420,1
1715,134421,1
1720,134816,1
1721,134817,1
1722,134852,1
1723,134853,1
1726,135512,1
1727,135513,1
1728,135860,1
1729,135861,1
1730,136220,1
1731,136221,1
1734,136556,1
1735,136557,1
1740,137420,1
1741,137421,1
1742,137636,1
1743,137637,1
1744,137756,1
1745,137757,1
1746,137792,1
1747,137793,1
